1-Wire/iButton Part Number: DS1923,,
1-Wire/iButton Registration Number: 5D0000002990D141,,
Mission in Progress?  true,,
SUTA Mission?  false,,
Waiting for Temperature Alarm?  false,,
Sample Rate:  Every 14400 second(s),,
Mission Start Time:  Fri Nov 15 01:16:01 MST 2013,,
Mission Sample Count:  701,,
Roll Over Enabled?  true(no rollover occurred),,
First Sample Timestamp:  Fri Nov 15 01:16:01 MST 2013,,
Total Mission Samples:  701,,
Total Device Samples:  7481,,
Temperature Logging:  0.5 C,,
Temperature High Alarm:  disabled,,
Temperature Low Alarm:  disabled,,
Data Logging:  0.6 %RH,,
Data High Alarm:  disabled,,
Data Low Alarm:  disabled,,
,,
Date/Time,Unit,Value
12/29/13 21:16,%RH,103.121
12/30/13 1:16,%RH,105.794
12/30/13 5:16,%RH,105.794
12/30/13 9:16,%RH,103.571
12/30/13 13:16,%RH,89.881
12/30/13 17:16,%RH,96.659
12/30/13 21:16,%RH,101.763
12/31/13 1:16,%RH,104.465
12/31/13 5:16,%RH,105.352
12/31/13 9:16,%RH,100.849
12/31/13 13:16,%RH,87.886
12/31/13 17:16,%RH,94.274
12/31/13 21:16,%RH,99.467
1/1/14 1:16,%RH,102.217
1/1/14 5:16,%RH,104.018
1/1/14 9:16,%RH,100.39
1/1/14 13:16,%RH,84.333
1/1/14 17:16,%RH,90.868
1/1/14 21:16,%RH,96.185
1/2/14 1:16,%RH,99.467
1/2/14 5:16,%RH,101.763
1/2/14 9:16,%RH,97.601
1/2/14 13:16,%RH,82.786
1/2/14 17:16,%RH,90.375
1/2/14 21:16,%RH,95.71
1/3/14 1:16,%RH,98.538
1/3/14 5:16,%RH,100.849
1/3/14 9:16,%RH,95.71
1/3/14 13:16,%RH,82.267
1/3/14 17:16,%RH,86.879
1/3/14 21:16,%RH,91.85
1/4/14 1:16,%RH,93.793
1/4/14 5:16,%RH,95.233
1/4/14 9:16,%RH,91.85
1/4/14 13:16,%RH,85.356
1/4/14 17:16,%RH,85.865
1/4/14 21:16,%RH,87.383
1/5/14 1:16,%RH,91.85
1/5/14 5:16,%RH,95.71
1/5/14 9:16,%RH,93.793
1/5/14 13:16,%RH,81.747
1/5/14 17:16,%RH,87.383
1/5/14 21:16,%RH,93.309
1/6/14 1:16,%RH,95.71
1/6/14 5:16,%RH,98.07
1/6/14 9:16,%RH,93.793
1/6/14 13:16,%RH,78.59
1/6/14 17:16,%RH,85.356
1/6/14 21:16,%RH,91.36
1/7/14 1:16,%RH,94.274
1/7/14 5:16,%RH,95.233
1/7/14 9:16,%RH,91.85
1/7/14 13:16,%RH,75.916
1/7/14 17:16,%RH,81.747
1/7/14 21:16,%RH,84.846
1/8/14 1:16,%RH,85.356
1/8/14 5:16,%RH,86.879
1/8/14 9:16,%RH,86.373
1/8/14 13:16,%RH,71.552
1/8/14 17:16,%RH,75.916
1/8/14 21:16,%RH,82.267
1/9/14 1:16,%RH,85.865
1/9/14 5:16,%RH,88.387
1/9/14 9:16,%RH,86.879
1/9/14 13:16,%RH,75.376
1/9/14 17:16,%RH,76.99
1/9/14 21:16,%RH,77.525
1/10/14 1:16,%RH,81.747
1/10/14 5:16,%RH,85.865
1/10/14 9:16,%RH,82.267
1/10/14 13:16,%RH,68.211
1/10/14 17:16,%RH,72.652
1/10/14 21:16,%RH,79.121
