H2M2_1,Port 1,Port 2,Port 3,Port 4,Port 5
5/15/2013 4:00 PM,0.280,0.271,0.336,0.261,
5/15/2013 6:00 PM,0.281,0.271,0.336,0.261,
5/15/2013 8:00 PM,0.280,0.268,0.332,0.261,
5/15/2013 10:00 PM,0.277,0.265,0.328,0.260,
5/16/2013 12:00 AM,0.276,0.262,0.326,0.259,
5/16/2013 2:00 AM,0.275,0.260,0.323,0.258,
5/16/2013 4:00 AM,0.273,0.258,0.320,0.257,
5/16/2013 6:00 AM,0.272,0.256,0.319,0.256,
5/16/2013 8:00 AM,0.271,0.255,0.318,0.254,
5/16/2013 10:00 AM,0.270,0.252,0.319,0.249,
5/16/2013 12:00 PM,0.271,0.255,0.323,0.251,
5/16/2013 2:00 PM,0.272,0.260,0.328,0.252,
5/16/2013 4:00 PM,0.275,0.262,0.329,0.255,
5/16/2013 6:00 PM,0.274,0.259,0.328,0.253,
5/16/2013 8:00 PM,0.274,0.259,0.325,0.254,
5/16/2013 10:00 PM,0.272,0.256,0.322,0.254,
5/17/2013 12:00 AM,0.271,0.254,0.320,0.253,
5/17/2013 2:00 AM,0.271,0.252,0.318,0.251,
5/17/2013 4:00 AM,0.269,0.251,0.317,0.251,
5/17/2013 6:00 AM,0.268,0.250,0.316,0.250,
5/17/2013 8:00 AM,0.268,0.249,0.315,0.249,
5/17/2013 10:00 AM,0.267,0.248,0.314,0.247,
5/17/2013 12:00 PM,0.269,0.248,0.315,0.242,
5/17/2013 2:00 PM,0.270,0.250,0.315,0.238,
5/17/2013 4:00 PM,0.273,0.249,0.312,0.230,
5/17/2013 6:00 PM,0.276,0.249,0.317,0.241,
5/17/2013 8:00 PM,0.277,0.259,0.314,0.249,
5/17/2013 10:00 PM,0.283,0.267,0.332,0.271,
5/18/2013 12:00 AM,0.291,0.282,0.338,0.292,
5/18/2013 2:00 AM,0.294,0.285,0.337,0.283,
5/18/2013 4:00 AM,0.295,0.287,0.336,0.278,
5/18/2013 6:00 AM,0.296,0.288,0.336,0.288,
5/18/2013 8:00 AM,0.296,0.289,0.329,0.277,
5/18/2013 10:00 AM,0.295,0.293,0.323,0.286,
5/18/2013 12:00 PM,0.296,0.296,0.338,0.289,
5/18/2013 2:00 PM,0.299,0.300,0.344,0.290,
5/18/2013 4:00 PM,0.301,0.302,0.345,0.289,
5/18/2013 6:00 PM,0.300,0.301,0.345,0.290,
5/18/2013 8:00 PM,0.299,0.299,0.343,0.290,
5/18/2013 10:00 PM,0.297,0.295,0.338,0.289,
5/19/2013 12:00 AM,0.295,0.292,0.335,0.287,
5/19/2013 2:00 AM,0.294,0.290,0.332,0.287,
5/19/2013 4:00 AM,0.293,0.288,0.330,0.285,
5/19/2013 6:00 AM,0.292,0.287,0.328,0.284,
5/19/2013 8:00 AM,0.291,0.286,0.327,0.283,
5/19/2013 10:00 AM,0.291,0.287,0.331,0.283,
5/19/2013 12:00 PM,0.293,0.292,0.335,0.284,
5/19/2013 2:00 PM,0.296,0.298,0.342,0.286,
5/19/2013 4:00 PM,0.299,0.301,0.346,0.289,
5/19/2013 6:00 PM,0.299,0.299,0.345,0.289,
5/19/2013 8:00 PM,0.299,0.297,0.343,0.288,
5/19/2013 10:00 PM,0.298,0.292,0.338,0.287,
5/20/2013 12:00 AM,0.296,0.290,0.335,0.286,
5/20/2013 2:00 AM,0.294,0.287,0.331,0.284,
5/20/2013 4:00 AM,0.293,0.286,0.330,0.283,
5/20/2013 6:00 AM,0.293,0.285,0.329,0.283,
5/20/2013 8:00 AM,0.292,0.285,0.328,0.282,
5/20/2013 10:00 AM,0.292,0.285,0.329,0.282,
5/20/2013 12:00 PM,0.293,0.288,0.333,0.282,
5/20/2013 2:00 PM,0.296,0.294,0.341,0.285,
5/20/2013 4:00 PM,0.299,0.299,0.346,0.287,
5/20/2013 6:00 PM,0.301,0.299,0.347,0.288,
5/20/2013 8:00 PM,0.301,0.296,0.345,0.287,
5/20/2013 10:00 PM,0.299,0.291,0.339,0.287,
5/21/2013 12:00 AM,0.297,0.287,0.335,0.285,
5/21/2013 2:00 AM,0.295,0.285,0.332,0.283,
5/21/2013 4:00 AM,0.294,0.283,0.329,0.283,
5/21/2013 6:00 AM,0.293,0.282,0.327,0.281,
5/21/2013 8:00 AM,0.292,0.280,0.326,0.280,
5/21/2013 10:00 AM,0.291,0.281,0.330,0.277,
5/21/2013 12:00 PM,0.294,0.287,0.336,0.281,
5/21/2013 2:00 PM,0.298,0.292,0.342,0.286,
5/21/2013 4:00 PM,0.299,0.292,0.344,0.285,
5/21/2013 6:00 PM,0.300,0.290,0.344,0.286,
5/21/2013 8:00 PM,0.299,0.288,0.343,0.284,
5/21/2013 10:00 PM,0.298,0.285,0.338,0.283,
5/22/2013 12:00 AM,0.296,0.282,0.336,0.282,
5/22/2013 2:00 AM,0.294,0.280,0.333,0.280,
5/22/2013 4:00 AM,0.293,0.278,0.331,0.278,
5/22/2013 6:00 AM,0.292,0.277,0.329,0.278,
5/22/2013 8:00 AM,0.290,0.276,0.328,0.277,
5/22/2013 10:00 AM,0.290,0.275,0.328,0.276,
5/22/2013 12:00 PM,0.290,0.275,0.330,0.276,
5/22/2013 2:00 PM,0.290,0.277,0.333,0.277,
5/22/2013 4:00 PM,0.290,0.280,0.336,0.278,
5/22/2013 6:00 PM,0.291,0.279,0.335,0.279,
5/22/2013 8:00 PM,0.290,0.275,0.331,0.278,
5/22/2013 10:00 PM,0.288,0.271,0.328,0.276,
5/23/2013 12:00 AM,0.287,0.269,0.324,0.274,
5/23/2013 2:00 AM,0.285,0.266,0.321,0.273,
5/23/2013 4:00 AM,0.284,0.265,0.319,0.271,
5/23/2013 6:00 AM,0.283,0.264,0.318,0.270,
5/23/2013 8:00 AM,0.282,0.263,0.317,0.269,
5/23/2013 10:00 AM,0.281,0.261,0.321,0.267,
5/23/2013 12:00 PM,0.283,0.266,0.328,0.270,
5/23/2013 2:00 PM,0.287,0.273,0.333,0.272,
5/23/2013 4:00 PM,0.290,0.277,0.339,0.275,
5/23/2013 6:00 PM,0.292,0.279,0.339,0.276,
5/23/2013 8:00 PM,0.291,0.275,0.333,0.275,
5/23/2013 10:00 PM,0.289,0.271,0.329,0.273,
5/24/2013 12:00 AM,0.287,0.268,0.327,0.272,
5/24/2013 2:00 AM,0.286,0.266,0.323,0.271,
5/24/2013 4:00 AM,0.284,0.264,0.319,0.270,
5/24/2013 6:00 AM,0.283,0.262,0.317,0.269,
5/24/2013 8:00 AM,0.282,0.260,0.316,0.267,
5/24/2013 10:00 AM,0.280,0.258,0.321,0.263,
5/24/2013 12:00 PM,0.283,0.263,0.327,0.266,
5/24/2013 2:00 PM,0.286,0.270,0.333,0.270,
5/24/2013 4:00 PM,0.290,0.275,0.338,0.272,
5/24/2013 6:00 PM,0.291,0.275,0.340,0.274,
5/24/2013 8:00 PM,0.291,0.272,0.337,0.273,
5/24/2013 10:00 PM,0.290,0.268,0.332,0.274,
5/25/2013 12:00 AM,0.288,0.264,0.328,0.272,
5/25/2013 2:00 AM,0.286,0.262,0.326,0.271,
5/25/2013 4:00 AM,0.285,0.261,0.323,0.271,
5/25/2013 6:00 AM,0.284,0.259,0.321,0.270,
5/25/2013 8:00 AM,0.283,0.257,0.320,0.268,
5/25/2013 10:00 AM,0.281,0.254,0.323,0.264,
5/25/2013 12:00 PM,0.283,0.259,0.329,0.266,
5/25/2013 2:00 PM,0.287,0.266,0.332,0.268,
5/25/2013 4:00 PM,0.290,0.269,0.335,0.269,
5/25/2013 6:00 PM,0.292,0.269,0.336,0.271,
5/25/2013 8:00 PM,0.292,0.268,0.335,0.272,
5/25/2013 10:00 PM,0.290,0.264,0.330,0.273,
5/26/2013 12:00 AM,0.288,0.261,0.327,0.271,
5/26/2013 2:00 AM,0.286,0.258,0.324,0.270,
5/26/2013 4:00 AM,0.285,0.256,0.321,0.268,
5/26/2013 6:00 AM,0.283,0.255,0.319,0.267,
5/26/2013 8:00 AM,0.283,0.253,0.318,0.266,
5/26/2013 10:00 AM,0.282,0.252,0.320,0.264,
5/26/2013 12:00 PM,0.283,0.254,0.323,0.264,
5/26/2013 2:00 PM,0.285,0.258,0.328,0.265,
5/26/2013 4:00 PM,0.288,0.261,0.331,0.266,
5/26/2013 6:00 PM,0.290,0.262,0.332,0.268,
5/26/2013 8:00 PM,0.290,0.260,0.330,0.268,
5/26/2013 10:00 PM,0.288,0.257,0.327,0.267,
5/27/2013 12:00 AM,0.286,0.255,0.324,0.266,
5/27/2013 2:00 AM,0.285,0.253,0.322,0.266,
5/27/2013 4:00 AM,0.283,0.251,0.319,0.265,
5/27/2013 6:00 AM,0.282,0.249,0.316,0.264,
5/27/2013 8:00 AM,0.280,0.247,0.315,0.261,
5/27/2013 10:00 AM,0.279,0.243,0.316,0.258,
5/27/2013 12:00 PM,0.280,0.246,0.321,0.260,
5/27/2013 2:00 PM,0.283,0.252,0.326,0.261,
5/27/2013 4:00 PM,0.286,0.257,0.330,0.261,
5/27/2013 6:00 PM,0.288,0.258,0.331,0.264,
5/27/2013 8:00 PM,0.287,0.254,0.328,0.265,
5/27/2013 10:00 PM,0.285,0.251,0.323,0.264,
5/28/2013 12:00 AM,0.283,0.248,0.320,0.261,
5/28/2013 2:00 AM,0.282,0.246,0.318,0.260,
5/28/2013 4:00 AM,0.281,0.245,0.317,0.259,
5/28/2013 6:00 AM,0.280,0.244,0.316,0.258,
5/28/2013 8:00 AM,0.281,0.244,0.313,0.251,
5/28/2013 10:00 AM,0.283,0.246,0.310,0.243,
5/28/2013 12:00 PM,0.281,0.245,0.311,0.250,
5/28/2013 2:00 PM,0.282,0.246,0.309,0.241,
5/28/2013 4:00 PM,0.280,0.244,0.317,0.252,
5/28/2013 6:00 PM,0.284,0.247,0.319,0.253,
5/28/2013 8:00 PM,0.288,0.245,0.327,0.251,
5/28/2013 10:00 PM,0.286,0.252,0.313,0.249,
5/29/2013 12:00 AM,0.285,0.254,0.309,0.254,
5/29/2013 2:00 AM,0.283,0.253,0.314,0.258,
5/29/2013 4:00 AM,0.281,0.250,0.318,0.258,
5/29/2013 6:00 AM,0.281,0.248,0.317,0.257,
5/29/2013 8:00 AM,0.280,0.247,0.316,0.256,
5/29/2013 10:00 AM,0.278,0.245,0.319,0.253,
5/29/2013 12:00 PM,0.280,0.248,0.323,0.254,
5/29/2013 2:00 PM,0.283,0.254,0.327,0.256,
5/29/2013 4:00 PM,0.285,0.256,0.331,0.257,
5/29/2013 6:00 PM,0.286,0.258,0.331,0.260,
5/29/2013 8:00 PM,0.285,0.255,0.328,0.259,
5/29/2013 10:00 PM,0.284,0.252,0.324,0.260,
5/30/2013 12:00 AM,0.282,0.249,0.320,0.259,
5/30/2013 2:00 AM,0.281,0.247,0.318,0.258,
5/30/2013 4:00 AM,0.280,0.245,0.316,0.256,
5/30/2013 6:00 AM,0.278,0.244,0.314,0.256,
5/30/2013 8:00 AM,0.277,0.243,0.313,0.254,
5/30/2013 10:00 AM,0.277,0.241,0.316,0.251,
5/30/2013 12:00 PM,0.278,0.242,0.319,0.252,
5/30/2013 2:00 PM,0.281,0.248,0.324,0.254,
5/30/2013 4:00 PM,0.284,0.253,0.330,0.256,
5/30/2013 6:00 PM,0.287,0.255,0.332,0.259,
5/30/2013 8:00 PM,0.287,0.253,0.331,0.260,
5/30/2013 10:00 PM,0.286,0.250,0.326,0.262,
5/31/2013 12:00 AM,0.283,0.246,0.321,0.260,
5/31/2013 2:00 AM,0.282,0.243,0.319,0.259,
5/31/2013 4:00 AM,0.280,0.241,0.316,0.257,
5/31/2013 6:00 AM,0.279,0.240,0.314,0.256,
5/31/2013 8:00 AM,0.277,0.237,0.312,0.254,
5/31/2013 10:00 AM,0.276,0.233,0.315,0.250,
5/31/2013 12:00 PM,0.278,0.237,0.320,0.252,
5/31/2013 2:00 PM,0.282,0.244,0.326,0.253,
5/31/2013 4:00 PM,0.285,0.249,0.330,0.255,
5/31/2013 6:00 PM,0.287,0.250,0.331,0.257,
5/31/2013 8:00 PM,0.287,0.247,0.329,0.258,
5/31/2013 10:00 PM,0.284,0.243,0.323,0.259,
6/1/2013 12:00 AM,0.282,0.239,0.319,0.258,
6/1/2013 2:00 AM,0.280,0.237,0.317,0.256,
6/1/2013 4:00 AM,0.278,0.235,0.314,0.255,
6/1/2013 6:00 AM,0.277,0.233,0.312,0.253,
6/1/2013 8:00 AM,0.276,0.231,0.311,0.251,
6/1/2013 10:00 AM,0.275,0.226,0.313,0.246,
6/1/2013 12:00 PM,0.277,0.229,0.318,0.249,
6/1/2013 2:00 PM,0.280,0.237,0.324,0.251,
6/1/2013 4:00 PM,0.284,0.242,0.328,0.253,
