J2M2,Port 1,Port 2,Port 3,Port 4,Port 5
12/17/2013 8:00 AM,0.142,0.073,0.107,0.104,#N/A
12/17/2013 10:00 AM,0.145,0.083,0.123,0.105,#N/A
12/17/2013 12:00 PM,0.147,0.089,0.128,0.104,#N/A
12/17/2013 2:00 PM,0.144,0.089,0.131,0.104,#N/A
12/17/2013 4:00 PM,0.143,0.086,0.130,0.104,#N/A
12/17/2013 6:00 PM,0.145,0.078,0.120,0.102,#N/A
12/17/2013 8:00 PM,0.147,0.074,0.114,0.100,#N/A
12/17/2013 10:00 PM,0.148,0.074,0.111,0.099,#N/A
12/18/2013 12:00 AM,0.148,0.073,0.109,0.099,#N/A
12/18/2013 2:00 AM,0.148,0.073,0.108,0.099,#N/A
12/18/2013 4:00 AM,0.147,0.072,0.107,0.098,#N/A
12/18/2013 6:00 AM,0.142,0.069,0.103,0.098,#N/A
12/18/2013 8:00 AM,0.138,0.067,0.101,0.098,#N/A
12/18/2013 10:00 AM,0.141,0.074,0.113,0.098,#N/A
12/18/2013 12:00 PM,0.142,0.078,0.118,0.097,#N/A
12/18/2013 2:00 PM,0.140,0.081,0.122,0.098,#N/A
12/18/2013 4:00 PM,0.139,0.077,0.120,0.098,#N/A
12/18/2013 6:00 PM,0.140,0.072,0.113,0.096,#N/A
12/18/2013 8:00 PM,0.141,0.069,0.108,0.094,#N/A
12/18/2013 10:00 PM,0.141,0.068,0.105,0.093,#N/A
12/19/2013 12:00 AM,0.141,0.067,0.102,0.093,#N/A
12/19/2013 2:00 AM,0.141,0.066,0.101,0.093,#N/A
12/19/2013 4:00 AM,0.142,0.066,0.099,0.093,#N/A
12/19/2013 6:00 AM,0.141,0.066,0.099,0.093,#N/A
12/19/2013 8:00 AM,0.140,0.066,0.099,0.093,#N/A
12/19/2013 10:00 AM,0.138,0.074,0.111,0.093,#N/A
12/19/2013 12:00 PM,0.136,0.077,0.117,0.093,#N/A
12/19/2013 2:00 PM,0.135,0.076,0.118,0.093,#N/A
12/19/2013 4:00 PM,0.134,0.074,0.117,0.093,#N/A
12/19/2013 6:00 PM,0.134,0.066,0.109,0.091,#N/A
12/19/2013 8:00 PM,0.134,0.063,0.102,0.089,#N/A
12/19/2013 10:00 PM,0.134,0.061,0.099,0.088,#N/A
12/20/2013 12:00 AM,0.134,0.058,0.094,0.086,#N/A
12/20/2013 2:00 AM,0.134,0.058,0.093,0.086,#N/A
12/20/2013 4:00 AM,0.134,0.058,0.092,0.086,#N/A
12/20/2013 6:00 AM,0.133,0.060,0.096,0.086,#N/A
12/20/2013 8:00 AM,0.132,0.060,0.097,0.086,#N/A
12/20/2013 10:00 AM,0.132,0.061,0.099,0.086,#N/A
12/20/2013 12:00 PM,0.130,0.066,0.107,0.086,#N/A
12/20/2013 2:00 PM,0.130,0.066,0.109,0.088,#N/A
12/20/2013 4:00 PM,0.130,0.063,0.105,0.087,#N/A
12/20/2013 6:00 PM,0.130,0.059,0.099,0.086,#N/A
12/20/2013 8:00 PM,0.130,0.058,0.096,0.085,#N/A
12/20/2013 10:00 PM,0.130,0.057,0.093,0.083,#N/A
12/21/2013 12:00 AM,0.130,0.056,0.091,0.083,#N/A
12/21/2013 2:00 AM,0.130,0.056,0.090,0.083,#N/A
12/21/2013 4:00 AM,0.127,0.064,0.102,0.088,#N/A
12/21/2013 6:00 AM,0.126,0.082,0.126,0.090,#N/A
12/21/2013 8:00 AM,0.132,0.059,0.099,0.085,#N/A
12/21/2013 10:00 AM,0.130,0.062,0.099,0.082,#N/A
12/21/2013 12:00 PM,0.128,0.062,0.102,0.082,#N/A
12/21/2013 2:00 PM,0.128,0.059,0.099,0.082,#N/A
12/21/2013 4:00 PM,0.128,0.059,0.099,0.082,#N/A
12/21/2013 6:00 PM,0.127,0.057,0.096,0.080,#N/A
12/21/2013 8:00 PM,0.127,0.054,0.092,0.080,#N/A
12/21/2013 10:00 PM,0.127,0.053,0.090,0.079,#N/A
12/22/2013 12:00 AM,0.127,0.052,0.087,0.079,#N/A
12/22/2013 2:00 AM,0.126,0.052,0.087,0.079,#N/A
12/22/2013 4:00 AM,0.126,0.052,0.086,0.078,#N/A
12/22/2013 6:00 AM,0.126,0.051,0.084,0.078,#N/A
12/22/2013 8:00 AM,0.126,0.050,0.082,0.077,#N/A
12/22/2013 10:00 AM,0.125,0.059,0.095,0.078,#N/A
12/22/2013 12:00 PM,0.125,0.064,0.101,0.078,#N/A
12/22/2013 2:00 PM,0.124,0.064,0.102,0.079,#N/A
12/22/2013 4:00 PM,0.124,0.061,0.100,0.080,#N/A
12/22/2013 6:00 PM,0.123,0.051,0.088,0.078,#N/A
12/22/2013 8:00 PM,0.124,0.047,0.080,0.075,#N/A
12/22/2013 10:00 PM,0.124,0.047,0.078,0.075,#N/A
12/23/2013 12:00 AM,0.124,0.046,0.076,0.074,#N/A
12/23/2013 2:00 AM,0.123,0.045,0.074,0.074,#N/A
12/23/2013 4:00 AM,0.118,0.042,0.072,0.074,#N/A
12/23/2013 6:00 AM,0.113,0.040,0.069,0.073,#N/A
12/23/2013 8:00 AM,0.107,0.036,0.065,0.071,#N/A
12/23/2013 10:00 AM,0.110,0.050,0.084,0.074,#N/A
12/23/2013 12:00 PM,0.122,0.061,0.097,0.076,#N/A
12/23/2013 2:00 PM,0.122,0.064,0.100,0.077,#N/A
12/23/2013 4:00 PM,0.121,0.060,0.097,0.078,#N/A
12/23/2013 6:00 PM,0.120,0.049,0.082,0.075,#N/A
12/23/2013 8:00 PM,0.121,0.044,0.074,0.073,#N/A
12/23/2013 10:00 PM,0.121,0.043,0.070,0.072,#N/A
12/24/2013 12:00 AM,0.120,0.042,0.069,0.072,#N/A
12/24/2013 2:00 AM,0.115,0.040,0.067,0.071,#N/A
12/24/2013 4:00 AM,0.109,0.036,0.063,0.069,#N/A
12/24/2013 6:00 AM,0.102,0.030,0.058,0.066,#N/A
12/24/2013 8:00 AM,0.096,0.023,0.054,0.064,#N/A
12/24/2013 10:00 AM,0.097,0.038,0.072,0.068,#N/A
12/24/2013 12:00 PM,0.119,0.059,0.093,0.074,#N/A
12/24/2013 2:00 PM,0.120,0.061,0.097,0.075,#N/A
12/24/2013 4:00 PM,0.119,0.058,0.095,0.075,#N/A
12/24/2013 6:00 PM,0.118,0.048,0.082,0.074,#N/A
12/24/2013 8:00 PM,0.118,0.042,0.073,0.071,#N/A
12/24/2013 10:00 PM,0.118,0.042,0.071,0.070,#N/A
12/25/2013 12:00 AM,0.118,0.042,0.069,0.069,#N/A
12/25/2013 2:00 AM,0.118,0.042,0.069,0.069,#N/A
12/25/2013 4:00 AM,0.117,0.042,0.069,0.069,#N/A
12/25/2013 6:00 AM,0.115,0.045,0.073,0.069,#N/A
12/25/2013 8:00 AM,0.115,0.042,0.071,0.069,#N/A
12/25/2013 10:00 AM,0.115,0.051,0.081,0.070,#N/A
12/25/2013 12:00 PM,0.117,0.062,0.091,0.073,#N/A
12/25/2013 2:00 PM,0.117,0.064,0.093,0.074,#N/A
12/25/2013 4:00 PM,0.116,0.060,0.090,0.074,#N/A
12/25/2013 6:00 PM,0.115,0.051,0.077,0.072,#N/A
12/25/2013 8:00 PM,0.115,0.047,0.070,0.069,#N/A
12/25/2013 10:00 PM,0.115,0.045,0.067,0.069,#N/A
12/26/2013 12:00 AM,0.115,0.045,0.066,0.069,#N/A
12/26/2013 2:00 AM,0.115,0.043,0.063,0.068,#N/A
12/26/2013 4:00 AM,0.112,0.042,0.061,0.068,#N/A
12/26/2013 6:00 AM,0.107,0.038,0.058,0.067,#N/A
12/26/2013 8:00 AM,0.101,0.034,0.055,0.064,#N/A
12/26/2013 10:00 AM,0.102,0.048,0.072,0.068,#N/A
12/26/2013 12:00 PM,0.115,0.060,0.086,0.070,#N/A
12/26/2013 2:00 PM,0.115,0.062,0.090,0.071,#N/A
12/26/2013 4:00 PM,0.115,0.058,0.089,0.072,#N/A
12/26/2013 6:00 PM,0.112,0.048,0.074,0.069,#N/A
12/26/2013 8:00 PM,0.112,0.042,0.064,0.067,#N/A
12/26/2013 10:00 PM,0.112,0.041,0.060,0.066,#N/A
12/27/2013 12:00 AM,0.113,0.040,0.058,0.066,#N/A
12/27/2013 2:00 AM,0.110,0.040,0.058,0.066,#N/A
12/27/2013 4:00 AM,0.104,0.035,0.055,0.064,#N/A
12/27/2013 6:00 AM,0.098,0.030,0.051,0.062,#N/A
12/27/2013 8:00 AM,0.092,0.025,0.048,0.059,#N/A
12/27/2013 10:00 AM,0.093,0.039,0.064,0.064,#N/A
12/27/2013 12:00 PM,0.112,0.058,0.084,0.069,#N/A
12/27/2013 2:00 PM,0.114,0.061,0.089,0.069,#N/A
12/27/2013 4:00 PM,0.113,0.058,0.087,0.070,#N/A
12/27/2013 6:00 PM,0.110,0.046,0.072,0.068,#N/A
12/27/2013 8:00 PM,0.110,0.041,0.063,0.066,#N/A
12/27/2013 10:00 PM,0.110,0.039,0.058,0.064,#N/A
12/28/2013 12:00 AM,0.109,0.038,0.056,0.064,#N/A
12/28/2013 2:00 AM,0.107,0.037,0.054,0.064,#N/A
12/28/2013 4:00 AM,0.102,0.033,0.052,0.062,#N/A
12/28/2013 6:00 AM,0.095,0.028,0.049,0.059,#N/A
12/28/2013 8:00 AM,0.089,0.021,0.044,0.057,#N/A
12/28/2013 10:00 AM,0.089,0.036,0.063,0.061,#N/A
12/28/2013 12:00 PM,0.109,0.056,0.081,0.067,#N/A
12/28/2013 2:00 PM,0.111,0.057,0.085,0.068,#N/A
12/28/2013 4:00 PM,0.110,0.051,0.080,0.069,#N/A
12/28/2013 6:00 PM,0.108,0.043,0.069,0.066,#N/A
12/28/2013 8:00 PM,0.108,0.040,0.064,0.064,#N/A
12/28/2013 10:00 PM,0.107,0.039,0.061,0.064,#N/A
12/29/2013 12:00 AM,0.107,0.038,0.060,0.063,#N/A
12/29/2013 2:00 AM,0.107,0.038,0.058,0.063,#N/A
12/29/2013 4:00 AM,0.107,0.037,0.058,0.062,#N/A
12/29/2013 6:00 AM,0.107,0.037,0.058,0.062,#N/A
12/29/2013 8:00 AM,0.107,0.039,0.060,0.063,#N/A
12/29/2013 10:00 AM,0.107,0.048,0.072,0.064,#N/A
12/29/2013 12:00 PM,0.107,0.051,0.078,0.065,#N/A
12/29/2013 2:00 PM,0.107,0.050,0.078,0.066,#N/A
12/29/2013 4:00 PM,0.107,0.050,0.078,0.066,#N/A
12/29/2013 6:00 PM,0.105,0.042,0.067,0.064,#N/A
12/29/2013 8:00 PM,0.105,0.037,0.059,0.062,#N/A
12/29/2013 10:00 PM,0.105,0.033,0.054,0.061,#N/A
12/30/2013 12:00 AM,0.105,0.032,0.052,0.060,#N/A
12/30/2013 2:00 AM,0.105,0.032,0.051,0.060,#N/A
12/30/2013 4:00 AM,0.104,0.030,0.050,0.059,#N/A
12/30/2013 6:00 AM,0.099,0.029,0.048,0.058,#N/A
12/30/2013 8:00 AM,0.094,0.025,0.046,0.058,#N/A
12/30/2013 10:00 AM,0.096,0.040,0.063,0.060,#N/A
12/30/2013 12:00 PM,0.107,0.052,0.078,0.064,#N/A
12/30/2013 2:00 PM,0.107,0.054,0.081,0.064,#N/A
12/30/2013 4:00 PM,0.107,0.052,0.080,0.065,#N/A
12/30/2013 6:00 PM,0.103,0.041,0.065,0.063,#N/A
12/30/2013 8:00 PM,0.102,0.035,0.057,0.060,#N/A
12/30/2013 10:00 PM,0.102,0.031,0.051,0.058,#N/A
12/31/2013 12:00 AM,0.102,0.030,0.049,0.058,#N/A
12/31/2013 2:00 AM,0.102,0.030,0.049,0.058,#N/A
12/31/2013 4:00 AM,0.099,0.029,0.047,0.058,#N/A
12/31/2013 6:00 AM,0.095,0.026,0.046,0.057,#N/A
12/31/2013 8:00 AM,0.090,0.022,0.044,0.055,#N/A
12/31/2013 10:00 AM,0.092,0.039,0.062,0.058,#N/A
12/31/2013 12:00 PM,0.105,0.052,0.078,0.062,#N/A
12/31/2013 2:00 PM,0.106,0.052,0.080,0.064,#N/A
12/31/2013 4:00 PM,0.105,0.050,0.078,0.064,#N/A
12/31/2013 6:00 PM,0.102,0.039,0.064,0.062,#N/A
12/31/2013 8:00 PM,0.100,0.031,0.053,0.058,#N/A
12/31/2013 10:00 PM,0.100,0.030,0.050,0.058,#N/A
1/1/2014 12:00 AM,0.100,0.028,0.047,0.057,#N/A
1/1/2014 2:00 AM,0.100,0.028,0.046,0.057,#N/A
1/1/2014 4:00 AM,0.099,0.028,0.046,0.056,#N/A
1/1/2014 6:00 AM,0.096,0.027,0.046,0.055,#N/A
1/1/2014 8:00 AM,0.092,0.025,0.046,0.055,#N/A
1/1/2014 10:00 AM,0.094,0.040,0.064,0.058,#N/A
1/1/2014 12:00 PM,0.103,0.051,0.078,0.061,#N/A
1/1/2014 2:00 PM,0.105,0.053,0.080,0.063,#N/A
1/1/2014 4:00 PM,0.104,0.051,0.078,0.064,#N/A
1/1/2014 6:00 PM,0.099,0.038,0.064,0.061,#N/A
1/1/2014 8:00 PM,0.098,0.030,0.052,0.058,#N/A
1/1/2014 10:00 PM,0.098,0.029,0.050,0.057,#N/A
1/2/2014 12:00 AM,0.098,0.028,0.048,0.057,#N/A
1/2/2014 2:00 AM,0.097,0.026,0.045,0.056,#N/A
1/2/2014 4:00 AM,0.097,0.025,0.043,0.055,#N/A
1/2/2014 6:00 AM,0.096,0.024,0.042,0.054,#N/A
1/2/2014 8:00 AM,0.093,0.024,0.043,0.054,#N/A
1/2/2014 10:00 AM,0.096,0.040,0.061,0.057,#N/A
1/2/2014 12:00 PM,0.101,0.049,0.073,0.059,#N/A
1/2/2014 2:00 PM,0.102,0.050,0.076,0.061,#N/A
1/2/2014 4:00 PM,0.102,0.047,0.074,0.062,#N/A
1/2/2014 6:00 PM,0.098,0.035,0.059,0.058,#N/A
1/2/2014 8:00 PM,0.096,0.027,0.047,0.055,#N/A
1/2/2014 10:00 PM,0.096,0.026,0.046,0.054,#N/A
1/3/2014 12:00 AM,0.096,0.025,0.045,0.053,#N/A
1/3/2014 2:00 AM,0.096,0.024,0.043,0.052,#N/A
1/3/2014 4:00 AM,0.095,0.024,0.042,0.052,#N/A
1/3/2014 6:00 AM,0.093,0.023,0.042,0.052,#N/A
1/3/2014 8:00 AM,0.089,0.021,0.042,0.051,#N/A
1/3/2014 10:00 AM,0.093,0.038,0.060,0.055,#N/A
1/3/2014 12:00 PM,0.100,0.048,0.073,0.058,#N/A
1/3/2014 2:00 PM,0.101,0.049,0.075,0.059,#N/A
1/3/2014 4:00 PM,0.100,0.044,0.073,0.060,#N/A
1/3/2014 6:00 PM,0.096,0.036,0.061,0.058,#N/A
1/3/2014 8:00 PM,0.096,0.030,0.054,0.056,#N/A
1/3/2014 10:00 PM,0.095,0.030,0.054,0.055,#N/A
1/4/2014 12:00 AM,0.094,0.027,0.048,0.053,#N/A
1/4/2014 2:00 AM,0.094,0.022,0.042,0.052,#N/A
1/4/2014 4:00 AM,0.094,0.023,0.043,0.052,#N/A
1/4/2014 6:00 AM,0.094,0.028,0.048,0.053,#N/A
1/4/2014 8:00 AM,0.094,0.029,0.050,0.053,#N/A
1/4/2014 10:00 AM,0.096,0.033,0.057,0.055,#N/A
1/4/2014 12:00 PM,0.096,0.040,0.066,0.056,#N/A
1/4/2014 2:00 PM,0.097,0.042,0.071,0.058,#N/A
1/4/2014 4:00 PM,0.096,0.039,0.070,0.057,#N/A
1/4/2014 6:00 PM,0.095,0.033,0.064,0.055,#N/A
1/4/2014 8:00 PM,0.094,0.031,0.060,0.055,#N/A
1/4/2014 10:00 PM,0.093,0.029,0.056,0.054,#N/A
1/5/2014 12:00 AM,0.093,0.026,0.051,0.052,#N/A
1/5/2014 2:00 AM,0.092,0.021,0.044,0.050,#N/A
1/5/2014 4:00 AM,0.092,0.020,0.042,0.049,#N/A
1/5/2014 6:00 AM,0.091,0.018,0.040,0.048,#N/A
1/5/2014 8:00 AM,0.091,0.017,0.038,0.048,#N/A
1/5/2014 10:00 AM,0.092,0.027,0.050,0.049,#N/A
1/5/2014 12:00 PM,0.094,0.036,0.061,0.051,#N/A
1/5/2014 2:00 PM,0.095,0.039,0.063,0.053,#N/A
1/5/2014 4:00 PM,0.094,0.036,0.061,0.053,#N/A
1/5/2014 6:00 PM,0.090,0.023,0.046,0.051,#N/A
1/5/2014 8:00 PM,0.089,0.015,0.037,0.047,#N/A
1/5/2014 10:00 PM,0.089,0.013,0.033,0.046,#N/A
1/6/2014 12:00 AM,0.089,0.011,0.031,0.045,#N/A
1/6/2014 2:00 AM,0.089,0.011,0.030,0.044,#N/A
1/6/2014 4:00 AM,0.086,0.009,0.030,0.043,#N/A
1/6/2014 6:00 AM,0.082,0.006,0.029,0.042,#N/A
1/6/2014 8:00 AM,0.075,-0.001,0.026,0.041,#N/A
1/6/2014 10:00 AM,0.076,0.013,0.040,0.043,#N/A
1/6/2014 12:00 PM,0.091,0.037,0.059,0.050,#N/A
1/6/2014 2:00 PM,0.095,0.040,0.063,0.051,#N/A
1/6/2014 4:00 PM,0.094,0.036,0.062,0.052,#N/A
1/6/2014 6:00 PM,0.089,0.022,0.046,0.049,#N/A
1/6/2014 8:00 PM,0.088,0.014,0.036,0.046,#N/A
1/6/2014 10:00 PM,0.088,0.010,0.031,0.044,#N/A
1/7/2014 12:00 AM,0.087,0.009,0.030,0.043,#N/A
1/7/2014 2:00 AM,0.086,0.008,0.030,0.042,#N/A
1/7/2014 4:00 AM,0.080,0.006,0.029,0.042,#N/A
1/7/2014 6:00 AM,0.074,-0.001,0.026,0.040,#N/A
1/7/2014 8:00 AM,0.069,-0.008,0.022,0.036,#N/A
1/7/2014 10:00 AM,0.071,0.009,0.035,0.039,#N/A
1/7/2014 12:00 PM,0.087,0.034,0.058,0.048,#N/A
1/7/2014 2:00 PM,0.095,0.039,0.064,0.051,#N/A
1/7/2014 4:00 PM,0.093,0.033,0.060,0.051,#N/A
1/7/2014 6:00 PM,0.089,0.023,0.048,0.049,#N/A
1/7/2014 8:00 PM,0.088,0.017,0.040,0.046,#N/A
1/7/2014 10:00 PM,0.088,0.016,0.039,0.046,#N/A
1/8/2014 12:00 AM,0.088,0.017,0.039,0.045,#N/A
1/8/2014 2:00 AM,0.087,0.014,0.036,0.044,#N/A
1/8/2014 4:00 AM,0.086,0.013,0.035,0.044,#N/A
1/8/2014 6:00 AM,0.086,0.012,0.034,0.043,#N/A
1/8/2014 8:00 AM,0.086,0.009,0.031,0.042,#N/A
1/8/2014 10:00 AM,0.088,0.026,0.049,0.046,#N/A
1/8/2014 12:00 PM,0.091,0.038,0.064,0.050,#N/A
1/8/2014 2:00 PM,0.093,0.040,0.068,0.051,#N/A
1/8/2014 4:00 PM,0.093,0.037,0.066,0.052,#N/A
1/8/2014 6:00 PM,0.087,0.025,0.051,0.051,#N/A
1/8/2014 8:00 PM,0.085,0.014,0.039,0.046,#N/A
1/8/2014 10:00 PM,0.084,0.010,0.033,0.043,#N/A
1/9/2014 12:00 AM,0.084,0.008,0.030,0.042,#N/A
1/9/2014 2:00 AM,0.083,0.006,0.028,0.041,#N/A
1/9/2014 4:00 AM,0.083,0.006,0.028,0.041,#N/A
1/9/2014 6:00 AM,0.083,0.005,0.027,0.040,#N/A
1/9/2014 8:00 AM,0.083,0.005,0.027,0.039,#N/A
1/9/2014 10:00 AM,0.084,0.020,0.042,0.043,#N/A
1/9/2014 12:00 PM,0.089,0.030,0.056,0.047,#N/A
1/9/2014 2:00 PM,0.089,0.034,0.062,0.050,#N/A
1/9/2014 4:00 PM,0.088,0.029,0.058,0.049,#N/A
1/9/2014 6:00 PM,0.086,0.022,0.049,0.047,#N/A
1/9/2014 8:00 PM,0.085,0.018,0.044,0.046,#N/A
1/9/2014 10:00 PM,0.085,0.017,0.043,0.045,#N/A
1/10/2014 12:00 AM,0.084,0.015,0.042,0.044,#N/A
1/10/2014 2:00 AM,0.083,0.014,0.039,0.043,#N/A
1/10/2014 4:00 AM,0.083,0.012,0.038,0.042,#N/A
1/10/2014 6:00 AM,0.082,0.006,0.030,0.041,#N/A
1/10/2014 8:00 AM,0.082,0.004,0.028,0.039,#N/A
1/10/2014 10:00 AM,0.085,0.023,0.048,0.042,#N/A
1/10/2014 12:00 PM,0.088,0.035,0.063,0.047,#N/A
1/10/2014 2:00 PM,0.089,0.038,0.067,0.050,#N/A
1/10/2014 4:00 PM,0.089,0.033,0.064,0.050,#N/A
1/10/2014 6:00 PM,0.084,0.022,0.051,0.047,#N/A
1/10/2014 8:00 PM,0.082,0.013,0.040,0.044,#N/A
1/10/2014 10:00 PM,0.081,0.007,0.032,0.041,#N/A
1/11/2014 12:00 AM,0.080,0.004,0.029,0.040,#N/A
1/11/2014 2:00 AM,0.080,0.003,0.026,0.038,#N/A
1/11/2014 4:00 AM,0.079,0.002,0.025,0.038,#N/A
1/11/2014 6:00 AM,0.079,0.001,0.025,0.037,#N/A
1/11/2014 8:00 AM,0.080,0.002,0.026,0.037,#N/A
1/11/2014 10:00 AM,0.082,0.021,0.044,0.041,#N/A
1/11/2014 12:00 PM,0.086,0.035,0.062,0.045,#N/A
1/11/2014 2:00 PM,0.088,0.037,0.065,0.048,#N/A
1/11/2014 4:00 PM,0.087,0.033,0.064,0.049,#N/A
1/11/2014 6:00 PM,0.082,0.020,0.048,0.046,#N/A
1/11/2014 8:00 PM,0.079,0.008,0.034,0.042,#N/A
1/11/2014 10:00 PM,0.078,0.004,0.029,0.039,#N/A
1/12/2014 12:00 AM,0.078,0.006,0.030,0.039,#N/A
1/12/2014 2:00 AM,0.078,0.005,0.029,0.039,#N/A
1/12/2014 4:00 AM,0.079,0.009,0.033,0.040,#N/A
1/12/2014 6:00 AM,0.079,0.009,0.033,0.040,#N/A
1/12/2014 8:00 AM,0.079,0.010,0.035,0.040,#N/A
1/12/2014 10:00 AM,0.082,0.023,0.049,0.042,#N/A
1/12/2014 12:00 PM,0.084,0.030,0.059,0.046,#N/A
1/12/2014 2:00 PM,0.085,0.030,0.061,0.046,#N/A
1/12/2014 4:00 PM,0.084,0.028,0.063,0.046,#N/A
1/12/2014 6:00 PM,0.080,0.016,0.051,0.044,#N/A
1/12/2014 8:00 PM,0.079,0.010,0.043,0.042,#N/A
1/12/2014 10:00 PM,0.078,0.006,0.038,0.040,#N/A
1/13/2014 12:00 AM,0.077,0.003,0.034,0.037,#N/A
1/13/2014 2:00 AM,0.076,0.001,0.030,0.036,#N/A
1/13/2014 4:00 AM,0.075,-0.005,0.025,0.034,#N/A
1/13/2014 6:00 AM,0.075,-0.007,0.022,0.032,#N/A
1/13/2014 8:00 AM,0.075,-0.008,0.021,0.032,#N/A
1/13/2014 10:00 AM,0.078,0.012,0.041,0.035,#N/A
1/13/2014 12:00 PM,0.082,0.025,0.054,0.040,#N/A
1/13/2014 2:00 PM,0.084,0.028,0.058,0.042,#N/A
1/13/2014 4:00 PM,0.083,0.024,0.058,0.042,#N/A
1/13/2014 6:00 PM,0.077,0.009,0.041,0.040,#N/A
1/13/2014 8:00 PM,0.074,-0.004,0.027,0.035,#N/A
1/13/2014 10:00 PM,0.074,-0.007,0.022,0.032,#N/A
1/14/2014 12:00 AM,0.074,-0.008,0.019,0.031,#N/A
1/14/2014 2:00 AM,0.073,-0.009,0.018,0.030,#N/A
1/14/2014 4:00 AM,0.073,-0.010,0.017,0.030,#N/A
1/14/2014 6:00 AM,0.074,-0.010,0.017,0.030,#N/A
1/14/2014 8:00 AM,0.074,-0.010,0.018,0.030,#N/A
1/14/2014 10:00 AM,0.077,0.012,0.040,0.034,#N/A
1/14/2014 12:00 PM,0.080,0.023,0.051,0.040,#N/A
1/14/2014 2:00 PM,0.082,0.024,0.053,0.042,#N/A
1/14/2014 4:00 PM,0.081,0.022,0.053,0.042,#N/A
1/14/2014 6:00 PM,0.076,0.008,0.040,0.040,#N/A
1/14/2014 8:00 PM,0.073,-0.004,0.027,0.034,#N/A
1/14/2014 10:00 PM,0.072,-0.007,0.022,0.032,#N/A
1/15/2014 12:00 AM,0.072,-0.010,0.019,0.030,#N/A
1/15/2014 2:00 AM,0.071,-0.011,0.016,0.030,#N/A
1/15/2014 4:00 AM,0.071,-0.012,0.016,0.029,#N/A
1/15/2014 6:00 AM,0.071,-0.011,0.017,0.029,#N/A
1/15/2014 8:00 AM,0.071,-0.011,0.016,0.029,#N/A
1/15/2014 10:00 AM,0.075,0.007,0.035,0.032,#N/A
1/15/2014 12:00 PM,0.079,0.021,0.051,0.038,#N/A
1/15/2014 2:00 PM,0.082,0.026,0.057,0.041,#N/A
1/15/2014 4:00 PM,0.081,0.022,0.055,0.042,#N/A
1/15/2014 6:00 PM,0.075,0.007,0.040,0.039,#N/A
1/15/2014 8:00 PM,0.072,-0.004,0.026,0.034,#N/A
1/15/2014 10:00 PM,0.071,-0.009,0.020,0.031,#N/A
1/16/2014 12:00 AM,0.070,-0.011,0.018,0.030,#N/A
1/16/2014 2:00 AM,0.070,-0.012,0.016,0.029,#N/A
1/16/2014 4:00 AM,0.070,-0.013,0.015,0.029,#N/A
1/16/2014 6:00 AM,0.069,-0.015,0.013,0.027,#N/A
1/16/2014 8:00 AM,0.070,-0.013,0.015,0.028,#N/A
1/16/2014 10:00 AM,0.074,0.008,0.037,0.032,#N/A
1/16/2014 12:00 PM,0.078,0.021,0.050,0.038,#N/A
1/16/2014 2:00 PM,0.080,0.025,0.055,0.041,#N/A
1/16/2014 4:00 PM,0.079,0.022,0.054,0.041,#N/A
1/16/2014 6:00 PM,0.074,0.006,0.038,0.038,#N/A
1/16/2014 8:00 PM,0.070,-0.007,0.024,0.032,#N/A
1/16/2014 10:00 PM,0.069,-0.010,0.019,0.030,#N/A
1/17/2014 12:00 AM,0.069,-0.012,0.016,0.029,#N/A
1/17/2014 2:00 AM,0.069,-0.015,0.014,0.028,#N/A
1/17/2014 4:00 AM,0.069,-0.016,0.013,0.027,#N/A
1/17/2014 6:00 AM,0.068,-0.017,0.011,0.026,#N/A
1/17/2014 8:00 AM,0.068,-0.017,0.011,0.025,#N/A
1/17/2014 10:00 AM,0.073,0.004,0.031,0.030,#N/A
1/17/2014 12:00 PM,0.077,0.019,0.048,0.035,#N/A
1/17/2014 2:00 PM,0.079,0.024,0.054,0.039,#N/A
1/17/2014 4:00 PM,0.078,0.020,0.053,0.039,#N/A
1/17/2014 6:00 PM,0.072,0.004,0.036,0.036,#N/A
1/17/2014 8:00 PM,0.069,-0.009,0.022,0.030,#N/A
1/17/2014 10:00 PM,0.068,-0.012,0.017,0.029,#N/A
1/18/2014 12:00 AM,0.067,-0.013,0.015,0.027,#N/A
1/18/2014 2:00 AM,0.067,-0.016,0.014,0.027,#N/A
1/18/2014 4:00 AM,0.067,-0.017,0.012,0.026,#N/A
1/18/2014 6:00 AM,0.067,-0.018,0.011,0.025,#N/A
1/18/2014 8:00 AM,0.067,-0.018,0.011,0.024,#N/A
1/18/2014 10:00 AM,0.071,0.004,0.031,0.030,#N/A
1/18/2014 12:00 PM,0.076,0.019,0.048,0.035,#N/A
1/18/2014 2:00 PM,0.078,0.024,0.054,0.039,#N/A
1/18/2014 4:00 PM,0.078,0.020,0.054,0.039,#N/A
1/18/2014 6:00 PM,0.071,0.005,0.038,0.036,#N/A
1/18/2014 8:00 PM,0.069,-0.005,0.027,0.031,#N/A
1/18/2014 10:00 PM,0.067,-0.010,0.020,0.030,#N/A
1/19/2014 12:00 AM,0.066,-0.015,0.015,0.027,#N/A
1/19/2014 2:00 AM,0.066,-0.017,0.013,0.026,#N/A
1/19/2014 4:00 AM,0.065,-0.017,0.012,0.025,#N/A
1/19/2014 6:00 AM,0.065,-0.019,0.010,0.024,#N/A
1/19/2014 8:00 AM,0.065,-0.018,0.011,0.024,#N/A
