J1M1,Port 1,Port 2,Port 3,Port 4,Port 5
12/21/2013 10:00 PM,0.067,0.070,0.102,0.094,
12/22/2013 12:00 AM,0.065,0.069,0.101,0.092,
12/22/2013 2:00 AM,0.064,0.068,0.100,0.089,
12/22/2013 4:00 AM,0.063,0.067,0.100,0.089,
12/22/2013 6:00 AM,0.059,0.066,0.099,0.086,
12/22/2013 8:00 AM,0.052,0.064,0.095,0.083,
12/22/2013 10:00 AM,0.061,0.068,0.099,0.087,
12/22/2013 12:00 PM,0.069,0.074,0.106,0.093,
12/22/2013 2:00 PM,0.073,0.075,0.109,0.095,
12/22/2013 4:00 PM,0.073,0.074,0.110,0.096,
12/22/2013 6:00 PM,0.068,0.071,0.105,0.092,
12/22/2013 8:00 PM,0.063,0.066,0.102,0.087,
12/22/2013 10:00 PM,0.060,0.065,0.100,0.085,
12/23/2013 12:00 AM,0.057,0.064,0.098,0.083,
12/23/2013 2:00 AM,0.052,0.062,0.096,0.080,
12/23/2013 4:00 AM,0.049,0.059,0.093,0.076,
12/23/2013 6:00 AM,0.045,0.058,0.090,0.074,
12/23/2013 8:00 AM,0.042,0.055,0.089,0.072,
12/23/2013 10:00 AM,0.051,0.062,0.095,0.076,
12/23/2013 12:00 PM,0.065,0.069,0.105,0.087,
12/23/2013 2:00 PM,0.070,0.074,0.108,0.093,
12/23/2013 4:00 PM,0.071,0.074,0.108,0.096,
12/23/2013 6:00 PM,0.065,0.069,0.105,0.090,
12/23/2013 8:00 PM,0.059,0.064,0.101,0.085,
12/23/2013 10:00 PM,0.057,0.063,0.099,0.082,
12/24/2013 12:00 AM,0.053,0.061,0.096,0.079,
12/24/2013 2:00 AM,0.049,0.059,0.093,0.076,
12/24/2013 4:00 AM,0.045,0.057,0.091,0.073,
12/24/2013 6:00 AM,0.042,0.054,0.088,0.071,
12/24/2013 8:00 AM,0.040,0.052,0.087,0.069,
12/24/2013 10:00 AM,0.047,0.058,0.093,0.074,
12/24/2013 12:00 PM,0.063,0.068,0.104,0.086,
12/24/2013 2:00 PM,0.068,0.072,0.107,0.091,
12/24/2013 4:00 PM,0.069,0.072,0.107,0.095,
12/24/2013 6:00 PM,0.064,0.068,0.104,0.089,
12/24/2013 8:00 PM,0.058,0.064,0.100,0.085,
12/24/2013 10:00 PM,0.056,0.062,0.098,0.082,
12/25/2013 12:00 AM,0.054,0.060,0.096,0.081,
12/25/2013 2:00 AM,0.052,0.060,0.096,0.079,
12/25/2013 4:00 AM,0.051,0.059,0.095,0.078,
12/25/2013 6:00 AM,0.048,0.058,0.093,0.075,
12/25/2013 8:00 AM,0.046,0.057,0.092,0.074,
12/25/2013 10:00 AM,0.052,0.061,0.096,0.078,
12/25/2013 12:00 PM,0.062,0.068,0.103,0.086,
12/25/2013 2:00 PM,0.066,0.071,0.106,0.090,
12/25/2013 4:00 PM,0.067,0.070,0.106,0.093,
12/25/2013 6:00 PM,0.061,0.066,0.102,0.088,
12/25/2013 8:00 PM,0.057,0.062,0.099,0.084,
12/25/2013 10:00 PM,0.055,0.061,0.097,0.082,
12/26/2013 12:00 AM,0.056,0.061,0.097,0.082,
12/26/2013 2:00 AM,0.053,0.059,0.095,0.080,
12/26/2013 4:00 AM,0.051,0.058,0.093,0.078,
12/26/2013 6:00 AM,0.049,0.057,0.092,0.076,
12/26/2013 8:00 AM,0.045,0.056,0.091,0.074,
12/26/2013 10:00 AM,0.051,0.059,0.095,0.078,
12/26/2013 12:00 PM,0.060,0.065,0.102,0.085,
12/26/2013 2:00 PM,0.064,0.069,0.105,0.089,
12/26/2013 4:00 PM,0.064,0.069,0.105,0.092,
12/26/2013 6:00 PM,0.059,0.064,0.100,0.086,
12/26/2013 8:00 PM,0.055,0.060,0.096,0.082,
12/26/2013 10:00 PM,0.052,0.058,0.094,0.079,
12/27/2013 12:00 AM,0.051,0.057,0.093,0.078,
12/27/2013 2:00 AM,0.049,0.056,0.091,0.076,
12/27/2013 4:00 AM,0.046,0.055,0.090,0.074,
12/27/2013 6:00 AM,0.043,0.053,0.089,0.072,
12/27/2013 8:00 AM,0.041,0.051,0.087,0.070,
12/27/2013 10:00 AM,0.047,0.057,0.093,0.074,
12/27/2013 12:00 PM,0.058,0.064,0.100,0.083,
12/27/2013 2:00 PM,0.064,0.069,0.103,0.088,
12/27/2013 4:00 PM,0.064,0.068,0.104,0.090,
12/27/2013 6:00 PM,0.058,0.064,0.099,0.086,
12/27/2013 8:00 PM,0.053,0.059,0.095,0.081,
12/27/2013 10:00 PM,0.051,0.057,0.093,0.078,
12/28/2013 12:00 AM,0.049,0.056,0.091,0.076,
12/28/2013 2:00 AM,0.048,0.054,0.089,0.075,
12/28/2013 4:00 AM,0.046,0.053,0.089,0.074,
12/28/2013 6:00 AM,0.042,0.052,0.087,0.071,
12/28/2013 8:00 AM,0.041,0.051,0.086,0.070,
12/28/2013 10:00 AM,0.047,0.057,0.092,0.074,
12/28/2013 12:00 PM,0.058,0.064,0.099,0.082,
12/28/2013 2:00 PM,0.061,0.066,0.101,0.086,
12/28/2013 4:00 PM,0.060,0.065,0.101,0.088,
12/28/2013 6:00 PM,0.056,0.062,0.097,0.085,
12/28/2013 8:00 PM,0.052,0.058,0.094,0.081,
12/28/2013 10:00 PM,0.051,0.058,0.093,0.080,
12/29/2013 12:00 AM,0.051,0.058,0.092,0.079,
12/29/2013 2:00 AM,0.051,0.057,0.092,0.078,
12/29/2013 4:00 AM,0.050,0.056,0.091,0.078,
12/29/2013 6:00 AM,0.050,0.056,0.090,0.077,
12/29/2013 8:00 AM,0.051,0.056,0.091,0.078,
12/29/2013 10:00 AM,0.054,0.059,0.095,0.081,
12/29/2013 12:00 PM,0.058,0.063,0.098,0.085,
12/29/2013 2:00 PM,0.058,0.063,0.099,0.086,
12/29/2013 4:00 PM,0.058,0.063,0.098,0.086,
12/29/2013 6:00 PM,0.054,0.059,0.095,0.082,
12/29/2013 8:00 PM,0.051,0.056,0.091,0.078,
12/29/2013 10:00 PM,0.049,0.055,0.089,0.077,
12/30/2013 12:00 AM,0.047,0.053,0.088,0.075,
12/30/2013 2:00 AM,0.046,0.052,0.087,0.074,
12/30/2013 4:00 AM,0.045,0.051,0.086,0.073,
12/30/2013 6:00 AM,0.043,0.051,0.085,0.072,
12/30/2013 8:00 AM,0.041,0.051,0.084,0.071,
12/30/2013 10:00 AM,0.047,0.055,0.089,0.074,
12/30/2013 12:00 PM,0.055,0.061,0.096,0.081,
12/30/2013 2:00 PM,0.059,0.064,0.100,0.085,
12/30/2013 4:00 PM,0.060,0.064,0.100,0.088,
12/30/2013 6:00 PM,0.055,0.059,0.096,0.082,
12/30/2013 8:00 PM,0.050,0.055,0.090,0.078,
12/30/2013 10:00 PM,0.047,0.052,0.088,0.075,
12/31/2013 12:00 AM,0.045,0.051,0.086,0.074,
12/31/2013 2:00 AM,0.044,0.051,0.086,0.073,
12/31/2013 4:00 AM,0.043,0.050,0.084,0.071,
12/31/2013 6:00 AM,0.042,0.049,0.083,0.070,
12/31/2013 8:00 AM,0.040,0.049,0.082,0.069,
12/31/2013 10:00 AM,0.046,0.054,0.088,0.074,
12/31/2013 12:00 PM,0.055,0.061,0.096,0.080,
12/31/2013 2:00 PM,0.059,0.064,0.099,0.084,
12/31/2013 4:00 PM,0.058,0.063,0.099,0.086,
12/31/2013 6:00 PM,0.053,0.058,0.093,0.082,
12/31/2013 8:00 PM,0.048,0.053,0.089,0.076,
12/31/2013 10:00 PM,0.046,0.051,0.086,0.074,
1/1/2014 12:00 AM,0.045,0.051,0.086,0.073,
1/1/2014 2:00 AM,0.043,0.050,0.084,0.072,
1/1/2014 4:00 AM,0.042,0.049,0.082,0.070,
1/1/2014 6:00 AM,0.042,0.048,0.082,0.070,
1/1/2014 8:00 AM,0.041,0.048,0.082,0.069,
1/1/2014 10:00 AM,0.046,0.053,0.087,0.074,
1/1/2014 12:00 PM,0.055,0.060,0.095,0.080,
1/1/2014 2:00 PM,0.058,0.064,0.099,0.084,
1/1/2014 4:00 PM,0.059,0.063,0.099,0.087,
1/1/2014 6:00 PM,0.054,0.058,0.093,0.082,
1/1/2014 8:00 PM,0.048,0.052,0.088,0.077,
1/1/2014 10:00 PM,0.045,0.051,0.086,0.074,
1/2/2014 12:00 AM,0.043,0.049,0.084,0.073,
1/2/2014 2:00 AM,0.042,0.048,0.082,0.071,
1/2/2014 4:00 AM,0.042,0.048,0.082,0.071,
1/2/2014 6:00 AM,0.042,0.046,0.082,0.069,
1/2/2014 8:00 AM,0.041,0.046,0.081,0.069,
1/2/2014 10:00 AM,0.045,0.051,0.086,0.073,
1/2/2014 12:00 PM,0.053,0.058,0.093,0.078,
1/2/2014 2:00 PM,0.057,0.061,0.097,0.082,
1/2/2014 4:00 PM,0.058,0.061,0.097,0.086,
1/2/2014 6:00 PM,0.051,0.056,0.091,0.080,
1/2/2014 8:00 PM,0.045,0.051,0.086,0.074,
1/2/2014 10:00 PM,0.042,0.048,0.082,0.072,
1/3/2014 12:00 AM,0.042,0.047,0.082,0.070,
1/3/2014 2:00 AM,0.040,0.045,0.080,0.069,
1/3/2014 4:00 AM,0.039,0.045,0.078,0.068,
1/3/2014 6:00 AM,0.038,0.044,0.078,0.067,
1/3/2014 8:00 AM,0.038,0.044,0.078,0.067,
1/3/2014 10:00 AM,0.044,0.050,0.084,0.071,
1/3/2014 12:00 PM,0.052,0.058,0.092,0.078,
1/3/2014 2:00 PM,0.055,0.060,0.095,0.081,
1/3/2014 4:00 PM,0.055,0.059,0.095,0.083,
1/3/2014 6:00 PM,0.051,0.055,0.089,0.079,
1/3/2014 8:00 PM,0.046,0.051,0.086,0.076,
1/3/2014 10:00 PM,0.044,0.050,0.085,0.074,
1/4/2014 12:00 AM,0.042,0.049,0.082,0.073,
1/4/2014 2:00 AM,0.042,0.048,0.082,0.072,
1/4/2014 4:00 AM,0.042,0.048,0.082,0.071,
1/4/2014 6:00 AM,0.042,0.047,0.082,0.071,
1/4/2014 8:00 AM,0.042,0.048,0.082,0.072,
1/4/2014 10:00 AM,0.046,0.051,0.086,0.075,
1/4/2014 12:00 PM,0.049,0.054,0.088,0.078,
1/4/2014 2:00 PM,0.051,0.057,0.090,0.081,
1/4/2014 4:00 PM,0.051,0.057,0.090,0.082,
1/4/2014 6:00 PM,0.049,0.055,0.088,0.082,
1/4/2014 8:00 PM,0.048,0.053,0.087,0.080,
1/4/2014 10:00 PM,0.046,0.052,0.086,0.078,
1/5/2014 12:00 AM,0.043,0.050,0.084,0.075,
1/5/2014 2:00 AM,0.041,0.047,0.081,0.072,
1/5/2014 4:00 AM,0.039,0.045,0.079,0.071,
1/5/2014 6:00 AM,0.037,0.043,0.077,0.070,
1/5/2014 8:00 AM,0.036,0.042,0.076,0.069,
1/5/2014 10:00 AM,0.041,0.046,0.080,0.070,
1/5/2014 12:00 PM,0.046,0.051,0.087,0.074,
1/5/2014 2:00 PM,0.051,0.055,0.092,0.078,
1/5/2014 4:00 PM,0.051,0.055,0.092,0.081,
1/5/2014 6:00 PM,0.044,0.050,0.085,0.074,
1/5/2014 8:00 PM,0.039,0.044,0.079,0.069,
1/5/2014 10:00 PM,0.037,0.042,0.077,0.067,
1/6/2014 12:00 AM,0.035,0.041,0.075,0.065,
1/6/2014 2:00 AM,0.033,0.039,0.074,0.064,
1/6/2014 4:00 AM,0.032,0.038,0.073,0.063,
1/6/2014 6:00 AM,0.031,0.037,0.071,0.061,
1/6/2014 8:00 AM,0.030,0.036,0.071,0.061,
1/6/2014 10:00 AM,0.035,0.042,0.078,0.065,
1/6/2014 12:00 PM,0.046,0.051,0.087,0.072,
1/6/2014 2:00 PM,0.051,0.054,0.091,0.076,
1/6/2014 4:00 PM,0.051,0.053,0.092,0.080,
1/6/2014 6:00 PM,0.044,0.049,0.084,0.074,
1/6/2014 8:00 PM,0.038,0.042,0.078,0.067,
1/6/2014 10:00 PM,0.035,0.040,0.074,0.064,
1/7/2014 12:00 AM,0.033,0.038,0.073,0.063,
1/7/2014 2:00 AM,0.032,0.037,0.071,0.061,
1/7/2014 4:00 AM,0.030,0.036,0.071,0.060,
1/7/2014 6:00 AM,0.030,0.035,0.070,0.059,
1/7/2014 8:00 AM,0.028,0.035,0.070,0.059,
1/7/2014 10:00 AM,0.034,0.042,0.077,0.064,
1/7/2014 12:00 PM,0.044,0.050,0.086,0.071,
1/7/2014 2:00 PM,0.051,0.054,0.090,0.076,
1/7/2014 4:00 PM,0.050,0.052,0.089,0.078,
1/7/2014 6:00 PM,0.044,0.048,0.083,0.073,
1/7/2014 8:00 PM,0.039,0.043,0.078,0.069,
1/7/2014 10:00 PM,0.039,0.043,0.078,0.069,
1/8/2014 12:00 AM,0.039,0.043,0.079,0.069,
1/8/2014 2:00 AM,0.038,0.042,0.078,0.068,
1/8/2014 4:00 AM,0.037,0.042,0.077,0.066,
1/8/2014 6:00 AM,0.036,0.041,0.076,0.066,
1/8/2014 8:00 AM,0.034,0.039,0.074,0.064,
1/8/2014 10:00 AM,0.040,0.044,0.079,0.068,
1/8/2014 12:00 PM,0.048,0.052,0.087,0.074,
1/8/2014 2:00 PM,0.051,0.056,0.091,0.078,
1/8/2014 4:00 PM,0.051,0.055,0.091,0.081,
1/8/2014 6:00 PM,0.045,0.050,0.086,0.076,
1/8/2014 8:00 PM,0.040,0.045,0.081,0.071,
1/8/2014 10:00 PM,0.036,0.042,0.077,0.068,
1/9/2014 12:00 AM,0.034,0.040,0.074,0.065,
1/9/2014 2:00 AM,0.032,0.038,0.073,0.064,
1/9/2014 4:00 AM,0.031,0.037,0.072,0.062,
1/9/2014 6:00 AM,0.030,0.036,0.070,0.061,
1/9/2014 8:00 AM,0.030,0.035,0.070,0.060,
1/9/2014 10:00 AM,0.036,0.041,0.076,0.065,
1/9/2014 12:00 PM,0.044,0.048,0.083,0.072,
1/9/2014 2:00 PM,0.046,0.051,0.086,0.075,
1/9/2014 4:00 PM,0.045,0.050,0.086,0.075,
1/9/2014 6:00 PM,0.042,0.047,0.082,0.073,
1/9/2014 8:00 PM,0.040,0.045,0.080,0.071,
1/9/2014 10:00 PM,0.039,0.044,0.079,0.070,
1/10/2014 12:00 AM,0.037,0.042,0.078,0.069,
1/10/2014 2:00 AM,0.036,0.042,0.077,0.068,
1/10/2014 4:00 AM,0.035,0.041,0.076,0.067,
1/10/2014 6:00 AM,0.033,0.039,0.074,0.064,
1/10/2014 8:00 AM,0.031,0.037,0.072,0.063,
1/10/2014 10:00 AM,0.038,0.043,0.078,0.067,
1/10/2014 12:00 PM,0.046,0.051,0.086,0.073,
1/10/2014 2:00 PM,0.050,0.054,0.089,0.077,
1/10/2014 4:00 PM,0.049,0.052,0.089,0.079,
1/10/2014 6:00 PM,0.043,0.048,0.083,0.074,
1/10/2014 8:00 PM,0.038,0.043,0.078,0.069,
1/10/2014 10:00 PM,0.034,0.040,0.075,0.066,
1/11/2014 12:00 AM,0.032,0.038,0.073,0.064,
1/11/2014 2:00 AM,0.030,0.036,0.071,0.062,
1/11/2014 4:00 AM,0.030,0.035,0.070,0.061,
1/11/2014 6:00 AM,0.029,0.034,0.069,0.060,
1/11/2014 8:00 AM,0.029,0.034,0.069,0.059,
1/11/2014 10:00 AM,0.036,0.041,0.076,0.064,
1/11/2014 12:00 PM,0.044,0.050,0.085,0.071,
1/11/2014 2:00 PM,0.050,0.054,0.089,0.076,
1/11/2014 4:00 PM,0.050,0.052,0.089,0.080,
1/11/2014 6:00 PM,0.042,0.047,0.082,0.074,
1/11/2014 8:00 PM,0.036,0.041,0.076,0.067,
1/11/2014 10:00 PM,0.033,0.038,0.074,0.065,
1/12/2014 12:00 AM,0.033,0.039,0.074,0.065,
1/12/2014 2:00 AM,0.034,0.040,0.075,0.066,
1/12/2014 4:00 AM,0.033,0.039,0.074,0.065,
1/12/2014 6:00 AM,0.033,0.040,0.074,0.065,
1/12/2014 8:00 AM,0.033,0.039,0.074,0.065,
1/12/2014 10:00 AM,0.039,0.043,0.078,0.069,
1/12/2014 12:00 PM,0.043,0.049,0.082,0.073,
1/12/2014 2:00 PM,0.045,0.050,0.084,0.076,
1/12/2014 4:00 PM,0.047,0.051,0.085,0.078,
1/12/2014 6:00 PM,0.042,0.046,0.081,0.074,
1/12/2014 8:00 PM,0.039,0.042,0.078,0.071,
1/12/2014 10:00 PM,0.034,0.039,0.074,0.066,
1/13/2014 12:00 AM,0.031,0.036,0.071,0.064,
1/13/2014 2:00 AM,0.029,0.033,0.068,0.063,
1/13/2014 4:00 AM,0.027,0.032,0.067,0.062,
1/13/2014 6:00 AM,0.026,0.030,0.065,0.060,
1/13/2014 8:00 AM,0.025,0.030,0.064,0.059,
1/13/2014 10:00 AM,0.032,0.037,0.072,0.061,
1/13/2014 12:00 PM,0.041,0.045,0.081,0.067,
1/13/2014 2:00 PM,0.045,0.048,0.086,0.071,
1/13/2014 4:00 PM,0.046,0.048,0.086,0.076,
1/13/2014 6:00 PM,0.039,0.042,0.078,0.069,
1/13/2014 8:00 PM,0.031,0.035,0.071,0.062,
1/13/2014 10:00 PM,0.028,0.032,0.068,0.059,
1/14/2014 12:00 AM,0.027,0.030,0.066,0.058,
1/14/2014 2:00 AM,0.025,0.030,0.064,0.056,
1/14/2014 4:00 AM,0.024,0.029,0.064,0.056,
1/14/2014 6:00 AM,0.023,0.028,0.063,0.055,
1/14/2014 8:00 AM,0.023,0.027,0.063,0.055,
1/14/2014 10:00 AM,0.032,0.036,0.072,0.060,
1/14/2014 12:00 PM,0.042,0.045,0.081,0.067,
1/14/2014 2:00 PM,0.045,0.047,0.085,0.071,
1/14/2014 4:00 PM,0.044,0.045,0.084,0.074,
1/14/2014 6:00 PM,0.038,0.042,0.078,0.069,
1/14/2014 8:00 PM,0.031,0.034,0.071,0.063,
1/14/2014 10:00 PM,0.028,0.031,0.068,0.059,
1/15/2014 12:00 AM,0.026,0.029,0.065,0.057,
1/15/2014 2:00 AM,0.024,0.028,0.064,0.055,
1/15/2014 4:00 AM,0.023,0.027,0.063,0.054,
1/15/2014 6:00 AM,0.022,0.026,0.062,0.053,
1/15/2014 8:00 AM,0.022,0.025,0.062,0.052,
1/15/2014 10:00 AM,0.030,0.033,0.070,0.058,
1/15/2014 12:00 PM,0.040,0.042,0.079,0.065,
1/15/2014 2:00 PM,0.044,0.048,0.085,0.069,
1/15/2014 4:00 PM,0.045,0.047,0.085,0.074,
1/15/2014 6:00 PM,0.038,0.041,0.078,0.069,
1/15/2014 8:00 PM,0.030,0.034,0.070,0.061,
1/15/2014 10:00 PM,0.027,0.031,0.068,0.058,
1/16/2014 12:00 AM,0.026,0.030,0.065,0.057,
1/16/2014 2:00 AM,0.024,0.028,0.064,0.055,
1/16/2014 4:00 AM,0.022,0.027,0.063,0.053,
1/16/2014 6:00 AM,0.021,0.025,0.061,0.052,
1/16/2014 8:00 AM,0.021,0.025,0.061,0.052,
1/16/2014 10:00 AM,0.030,0.033,0.070,0.058,
1/16/2014 12:00 PM,0.040,0.043,0.079,0.065,
1/16/2014 2:00 PM,0.045,0.047,0.084,0.070,
1/16/2014 4:00 PM,0.045,0.047,0.085,0.074,
1/16/2014 6:00 PM,0.038,0.041,0.077,0.068,
1/16/2014 8:00 PM,0.030,0.034,0.071,0.062,
1/16/2014 10:00 PM,0.028,0.030,0.068,0.059,
1/17/2014 12:00 AM,0.025,0.029,0.065,0.057,
1/17/2014 2:00 AM,0.023,0.027,0.063,0.055,
1/17/2014 4:00 AM,0.021,0.026,0.062,0.053,
1/17/2014 6:00 AM,0.020,0.025,0.060,0.052,
1/17/2014 8:00 AM,0.020,0.024,0.060,0.051,
1/17/2014 10:00 AM,0.029,0.031,0.069,0.058,
1/17/2014 12:00 PM,0.038,0.042,0.078,0.064,
1/17/2014 2:00 PM,0.043,0.046,0.083,0.069,
1/17/2014 4:00 PM,0.044,0.045,0.084,0.073,
1/17/2014 6:00 PM,0.036,0.040,0.075,0.067,
1/17/2014 8:00 PM,0.028,0.031,0.068,0.059,
1/17/2014 10:00 PM,0.025,0.029,0.064,0.057,
1/18/2014 12:00 AM,0.023,0.027,0.063,0.055,
1/18/2014 2:00 AM,0.021,0.026,0.061,0.053,
1/18/2014 4:00 AM,0.020,0.025,0.060,0.052,
1/18/2014 6:00 AM,0.019,0.024,0.059,0.051,
1/18/2014 8:00 AM,0.019,0.023,0.059,0.051,
1/18/2014 10:00 AM,0.028,0.031,0.067,0.056,
1/18/2014 12:00 PM,0.037,0.041,0.077,0.064,
1/18/2014 2:00 PM,0.042,0.045,0.082,0.069,
1/18/2014 4:00 PM,0.044,0.045,0.084,0.074,
1/18/2014 6:00 PM,0.037,0.040,0.076,0.068,
1/18/2014 8:00 PM,0.029,0.032,0.069,0.060,
1/18/2014 10:00 PM,0.025,0.029,0.065,0.057,
1/19/2014 12:00 AM,0.023,0.027,0.064,0.055,
1/19/2014 2:00 AM,0.021,0.026,0.062,0.053,
1/19/2014 4:00 AM,0.020,0.024,0.060,0.052,
1/19/2014 6:00 AM,0.018,0.023,0.059,0.051,
1/19/2014 8:00 AM,0.018,0.023,0.058,0.051,
1/19/2014 10:00 AM,0.027,0.031,0.067,0.056,
1/19/2014 12:00 PM,0.037,0.041,0.077,0.064,
1/19/2014 2:00 PM,0.042,0.045,0.082,0.069,
1/19/2014 4:00 PM,0.040,0.042,0.079,0.069,
1/19/2014 6:00 PM,0.034,0.038,0.074,0.064,
1/19/2014 8:00 PM,0.029,0.032,0.068,0.060,
1/19/2014 10:00 PM,0.026,0.030,0.065,0.058,
1/20/2014 12:00 AM,0.023,0.027,0.063,0.055,
1/20/2014 2:00 AM,0.021,0.026,0.060,0.053,
1/20/2014 4:00 AM,0.019,0.024,0.059,0.052,
1/20/2014 6:00 AM,0.018,0.023,0.058,0.051,
1/20/2014 8:00 AM,0.017,0.022,0.058,0.051,
1/20/2014 10:00 AM,0.027,0.030,0.066,0.056,
1/20/2014 12:00 PM,0.037,0.041,0.077,0.064,
1/20/2014 2:00 PM,0.042,0.045,0.082,0.069,
1/20/2014 4:00 PM,0.042,0.043,0.081,0.072,
1/20/2014 6:00 PM,0.035,0.038,0.074,0.067,
1/20/2014 8:00 PM,0.027,0.030,0.067,0.059,
1/20/2014 10:00 PM,0.023,0.027,0.063,0.056,
1/21/2014 12:00 AM,0.025,0.029,0.064,0.058,
1/21/2014 2:00 AM,0.023,0.027,0.063,0.056,
1/21/2014 4:00 AM,0.020,0.024,0.060,0.053,
1/21/2014 6:00 AM,0.018,0.022,0.058,0.051,
1/21/2014 8:00 AM,0.018,0.022,0.058,0.051,
1/21/2014 10:00 AM,0.026,0.030,0.065,0.055,
1/21/2014 12:00 PM,0.036,0.039,0.075,0.063,
1/21/2014 2:00 PM,0.042,0.043,0.081,0.067,
1/21/2014 4:00 PM,0.042,0.043,0.082,0.072,
1/21/2014 6:00 PM,0.033,0.037,0.073,0.065,
1/21/2014 8:00 PM,0.025,0.029,0.064,0.058,
1/21/2014 10:00 PM,0.021,0.025,0.061,0.053,
1/22/2014 12:00 AM,0.020,0.024,0.059,0.052,
1/22/2014 2:00 AM,0.019,0.024,0.059,0.052,
1/22/2014 4:00 AM,0.020,0.024,0.060,0.052,
1/22/2014 6:00 AM,0.018,0.022,0.058,0.051,
1/22/2014 8:00 AM,0.019,0.023,0.058,0.051,
1/22/2014 10:00 AM,0.024,0.028,0.064,0.055,
1/22/2014 12:00 PM,0.033,0.037,0.074,0.062,
1/22/2014 2:00 PM,0.041,0.043,0.080,0.067,
1/22/2014 4:00 PM,0.041,0.042,0.079,0.069,
1/22/2014 6:00 PM,0.033,0.036,0.073,0.064,
1/22/2014 8:00 PM,0.028,0.032,0.068,0.060,
1/22/2014 10:00 PM,0.025,0.030,0.065,0.058,
1/23/2014 12:00 AM,0.025,0.030,0.065,0.058,
1/23/2014 2:00 AM,0.025,0.029,0.064,0.058,
1/23/2014 4:00 AM,0.023,0.028,0.063,0.056,
1/23/2014 6:00 AM,0.020,0.024,0.059,0.053,
1/23/2014 8:00 AM,0.018,0.023,0.058,0.051,
1/23/2014 10:00 AM,0.025,0.029,0.064,0.055,
1/23/2014 12:00 PM,0.031,0.035,0.070,0.060,
1/23/2014 2:00 PM,0.033,0.037,0.072,0.062,
1/23/2014 4:00 PM,0.031,0.034,0.069,0.061,
1/23/2014 6:00 PM,0.026,0.030,0.064,0.057,
1/23/2014 8:00 PM,0.022,0.027,0.061,0.054,
1/23/2014 10:00 PM,0.020,0.026,0.059,0.053,
1/24/2014 12:00 AM,0.018,0.024,0.058,0.051,
1/24/2014 2:00 AM,0.016,0.022,0.056,0.050,
1/24/2014 4:00 AM,0.016,0.022,0.056,0.050,
1/24/2014 6:00 AM,0.014,0.020,0.055,0.048,
1/24/2014 8:00 AM,0.013,0.019,0.054,0.047,
1/24/2014 10:00 AM,0.021,0.026,0.060,0.051,
1/24/2014 12:00 PM,0.030,0.035,0.070,0.058,
1/24/2014 2:00 PM,0.036,0.039,0.076,0.062,
1/24/2014 4:00 PM,0.035,0.037,0.075,0.064,
1/24/2014 6:00 PM,0.029,0.032,0.068,0.060,
1/24/2014 8:00 PM,0.021,0.026,0.061,0.054,
1/24/2014 10:00 PM,0.019,0.024,0.058,0.052,
1/25/2014 12:00 AM,0.018,0.023,0.058,0.051,
1/25/2014 2:00 AM,0.019,0.024,0.058,0.052,
1/25/2014 4:00 AM,0.020,0.024,0.059,0.052,
1/25/2014 6:00 AM,0.018,0.023,0.058,0.051,
1/25/2014 8:00 AM,0.019,0.024,0.058,0.052,
1/25/2014 10:00 AM,0.025,0.030,0.064,0.056,
1/25/2014 12:00 PM,0.033,0.038,0.073,0.062,
1/25/2014 2:00 PM,0.038,0.042,0.078,0.065,
1/25/2014 4:00 PM,0.040,0.042,0.079,0.069,
1/25/2014 6:00 PM,0.032,0.037,0.072,0.064,
1/25/2014 8:00 PM,0.024,0.030,0.064,0.058,
1/25/2014 10:00 PM,0.021,0.027,0.061,0.055,
1/26/2014 12:00 AM,0.018,0.024,0.058,0.052,
1/26/2014 2:00 AM,0.017,0.022,0.057,0.051,
1/26/2014 4:00 AM,0.015,0.021,0.056,0.050,
1/26/2014 6:00 AM,0.014,0.020,0.055,0.049,
1/26/2014 8:00 AM,0.013,0.019,0.054,0.048,
1/26/2014 10:00 AM,0.023,0.029,0.064,0.054,
1/26/2014 12:00 PM,0.034,0.039,0.074,0.062,
1/26/2014 2:00 PM,0.039,0.042,0.078,0.066,
1/26/2014 4:00 PM,0.041,0.042,0.079,0.070,
1/26/2014 6:00 PM,0.033,0.038,0.072,0.066,
1/26/2014 8:00 PM,0.028,0.033,0.067,0.062,
1/26/2014 10:00 PM,0.023,0.029,0.063,0.058,
1/27/2014 12:00 AM,0.019,0.025,0.058,0.054,
1/27/2014 2:00 AM,0.017,0.023,0.057,0.052,
1/27/2014 4:00 AM,0.017,0.023,0.057,0.051,
1/27/2014 6:00 AM,0.018,0.024,0.058,0.052,
1/27/2014 8:00 AM,0.019,0.025,0.058,0.053,
1/27/2014 10:00 AM,0.022,0.028,0.062,0.055,
1/27/2014 12:00 PM,0.030,0.036,0.069,0.061,
1/27/2014 2:00 PM,0.035,0.041,0.074,0.064,
1/27/2014 4:00 PM,0.035,0.040,0.074,0.065,
1/27/2014 6:00 PM,0.030,0.035,0.068,0.062,
1/27/2014 8:00 PM,0.024,0.030,0.064,0.058,
1/27/2014 10:00 PM,0.022,0.029,0.062,0.057,
1/28/2014 12:00 AM,0.021,0.027,0.060,0.055,
1/28/2014 2:00 AM,0.017,0.024,0.057,0.052,
1/28/2014 4:00 AM,0.014,0.021,0.054,0.050,
1/28/2014 6:00 AM,0.012,0.019,0.052,0.047,
1/28/2014 8:00 AM,0.011,0.018,0.052,0.047,
